0	1	0	0
0.05	0.950652	0.05	0
0.1	0.891087	0.0969969	0
0.15	0.819069	0.139732	0
0.2	0.731075	0.17616	0
0.25	0.620941	0.202543	0
0.3	0.475924	0.21068	0
0.35	0.260478	0.175468	0
0.4	-0.232396	-0.0831797	0
0.45	0.469625	0.210303	0
0.5	0.268587	0.164506	0
0.55	-0.216272	-0.0817388	0
0.6	0.608596	0.26154	0
0.65	0.504596	0.248139	0
0.7	0.351702	0.204606	0
0.75	0.0613306	0.0691199	0
0.8	-4.01168	-4.46288	0
0.85	-4.43989	-4.88718	0
0.9	-4.86817	-5.31157	0
0.95	-5.2965	-5.73602	0
1	-5.72487	-6.16051	0
1.05	-6.15325	-6.58503	0
1.1	-6.58165	-7.00957	0
1.15	-7.01007	-7.43412	0
1.2	-7.43848	-7.85868	0
1.25	-7.86691	-8.28324	0
1.3	-8.29533	-8.70781	0
1.35	-8.72376	-9.13238	0
1.4	-9.15218	-9.55695	0
1.45	-9.5806	-9.98151	0
1.5	-10.009	-10.4061	0
1.55	-10.4374	-10.8306	0
1.6	-10.8659	-11.2552	0
1.65	-11.2943	-11.6798	0
1.7	-11.7227	-12.1043	0
1.75	-12.1511	-12.5289	0
1.8	-12.5795	-12.9534	0
1.85	-13.0079	-13.378	0
1.9	-13.4363	-13.8025	0
1.95	-13.8647	-14.227	0
2	-14.293	-14.6516	0
2.05	-14.7214	-15.0761	0
2.1	-15.1498	-15.5006	0
2.15	-15.5782	-15.9251	0
2.2	-16.0066	-16.3497	0
2.25	-16.4349	-16.7742	0
2.3	-16.8633	-17.1987	0
2.35	-17.2917	-17.6232	0
2.4	-17.72	-18.0477	0
2.45	-18.1484	-18.4722	0
2.5	-18.5767	-18.8967	0
2.55	-19.0051	-19.3212	0
2.6	-19.4334	-19.7457	0
2.65	-19.8618	-20.1702	0
2.7	-20.2901	-20.5947	0
2.75	-20.7185	-21.0192	0
2.8	-21.1468	-21.4437	0
2.85	-21.5751	-21.8682	0
2.9	-22.0035	-22.2926	0
2.95	-22.4318	-22.7171	0
3	-22.8601	-23.1416	0
3.05	-23.2885	-23.5661	0
3.1	-23.7168	-23.9905	0
3.15	-24.1451	-24.415	0
3.2	-24.5734	-24.8395	0
3.25	-25.0018	-25.2639	0
3.3	-25.4301	-25.6884	0
3.35	-25.8584	-26.1129	0
3.4	-26.2867	-26.5373	0
3.45	-26.715	-26.9618	0
3.5	-27.1433	-27.3862	0
3.55	-27.5716	-27.8107	0
3.6	-28	-28.2352	0
3.65	-28.4283	-28.6596	0
3.7	-28.8566	-29.0841	0
3.75	-29.2849	-29.5085	0
3.8	-29.7132	-29.933	0
3.85	-30.1415	-30.3574	0
3.9	-30.5698	-30.7819	0
3.95	-30.9981	-31.2063	0
4	-31.4264	-31.6307	0
4.05	-31.8547	-32.0552	0
4.1	-32.283	-32.4796	0
4.15	-32.7113	-32.9041	0
4.2	-33.1395	-33.3285	0
4.25	-33.5678	-33.7529	0
4.3	-33.9961	-34.1774	0
4.35	-34.4244	-34.6018	0
4.4	-34.8527	-35.0262	0
4.45	-35.281	-35.4507	0
4.5	-35.7093	-35.8751	0
4.55	-36.1376	-36.2995	0
4.6	-36.5658	-36.724	0
4.65	-36.9941	-37.1484	0
4.7	-37.4224	-37.5728	0
4.75	-37.8507	-37.9973	0
4.8	-38.279	-38.4217	0
4.85	-38.7072	-38.8461	0
4.9	-39.1355	-39.2705	0
4.95	-39.5638	-39.6949	0
5	-39.9921	-40.1194	0
5.05	-40.4203	-40.5438	0
5.1	-40.8486	-40.9682	0
5.15	-41.2769	-41.3926	0
5.2	-41.7052	-41.817	0
5.25	-42.1334	-42.2415	0
5.3	-42.5617	-42.6659	0
5.35	-42.99	-43.0903	0
5.4	-43.4182	-43.5147	0
5.45	-43.8465	-43.9391	0
5.5	-44.2748	-44.3635	0
5.55	-44.703	-44.788	0
5.6	-45.1313	-45.2124	0
5.65	-45.5596	-45.6368	0
5.7	-45.9878	-46.0612	0
5.75	-46.4161	-46.4856	0
5.8	-46.8444	-46.91	0
5.85	-47.2726	-47.3344	0
5.9	-47.7009	-47.7588	0
5.95	-48.1292	-48.1832	0
6	-48.5574	-48.6076	0
6.05	-48.9857	-49.0321	0
6.1	-49.4139	-49.4565	0
6.15	-49.8422	-49.8809	0
6.2	-50.2705	-50.3053	0
6.25	-50.6987	-50.7297	0
6.3	-51.127	-51.1541	0
6.35	-51.5552	-51.5785	0
6.4	-51.9835	-52.0029	0
6.45	-52.4117	-52.4273	0
6.5	-52.84	-52.8517	0
6.55	-53.2683	-53.2761	0
6.6	-53.6965	-53.7005	0
6.65	-54.1248	-54.1249	0
6.7	-54.553	-54.5493	0
6.75	-54.9813	-54.9737	0
6.8	-55.4095	-55.3981	0
6.85	-55.8378	-55.8225	0
6.9	-56.266	-56.2469	0
6.95	-56.6943	-56.6713	0
7	-57.1225	-57.0957	0
7.05	-57.5508	-57.5201	0
7.1	-57.979	-57.9445	0
7.15	-58.4073	-58.3689	0
7.2	-58.8355	-58.7932	0
7.25	-59.2638	-59.2176	0
7.3	-59.692	-59.642	0
7.35	-60.1203	-60.0664	0
7.4	-60.5485	-60.4908	0
7.45	-60.9768	-60.9152	0
7.5	-61.405	-61.3396	0
7.55	-61.8332	-61.764	0
7.6	-62.2615	-62.1884	0
7.65	-62.6897	-62.6128	0
7.7	-63.118	-63.0372	0
7.75	-63.5462	-63.4616	0
7.8	-63.9745	-63.886	0
7.85	-64.4027	-64.3103	0
7.9	-64.831	-64.7347	0
7.95	-65.2592	-65.1591	0
8	-65.6874	-65.5835	0
8.05	-66.1157	-66.0079	0
8.1	-66.5439	-66.4323	0
8.15	-66.9722	-66.8567	0
8.2	-67.4004	-67.2811	0
8.25	-67.8286	-67.7054	0
8.3	-68.2569	-68.1298	0
8.35	-68.6851	-68.5542	0
8.4	-69.1134	-68.9786	0
8.45	-69.5416	-69.403	0
8.5	-69.9698	-69.8274	0
8.55	-70.3981	-70.2518	0
8.6	-70.8263	-70.6761	0
8.65	-71.2546	-71.1005	0
8.7	-71.6828	-71.5249	0
8.75	-72.111	-71.9493	0
8.8	-72.5393	-72.3737	0
8.85	-72.9675	-72.7981	0
8.9	-73.3957	-73.2224	0
8.95	-73.824	-73.6468	0
9	-74.2522	-74.0712	0
9.05	-74.6805	-74.4956	0
9.1	-75.1087	-74.92	0
9.15	-75.5369	-75.3444	0
9.2	-75.9652	-75.7687	0
9.25	-76.3934	-76.1931	0
9.3	-76.8216	-76.6175	0
9.35	-77.2499	-77.0419	0
9.4	-77.6781	-77.4663	0
9.45	-78.1063	-77.8906	0
9.5	-78.5346	-78.315	0
9.55	-78.9628	-78.7394	0
9.6	-79.391	-79.1638	0
9.65	-79.8193	-79.5881	0
9.7	-80.2475	-80.0125	0
9.75	-80.6757	-80.4369	0
9.8	-81.104	-80.8613	0
9.85	-81.5322	-81.2857	0
9.9	-81.9604	-81.71	0
9.95	-82.3886	-82.1344	0
10	-82.8169	-82.5588	0
10.05	-83.2451	-82.9832	0
10.1	-83.6733	-83.4075	0
10.15	-84.1016	-83.8319	0
10.2	-84.5298	-84.2563	0
10.25	-84.958	-84.6807	0
10.3	-85.3863	-85.105	0
10.35	-85.8145	-85.5294	0
10.4	-86.2427	-85.9538	0
10.45	-86.6709	-86.3782	0
10.5	-87.0992	-86.8025	0
10.55	-87.5274	-87.2269	0
10.6	-87.9556	-87.6513	0
10.65	-88.3839	-88.0757	0
10.7	-88.8121	-88.5	0
10.75	-89.2403	-88.9244	0
10.8	-89.6685	-89.3488	0
10.85	-90.0968	-89.7732	0
10.9	-90.525	-90.1975	0
10.95	-90.9532	-90.6219	0
11	-91.3814	-91.0463	0
11.05	-91.8097	-91.4707	0
11.1	-92.2379	-91.895	0
11.15	-92.6661	-92.3194	0
11.2	-93.0943	-92.7438	0
11.25	-93.5226	-93.1681	0
11.3	-93.9508	-93.5925	0
11.35	-94.379	-94.0169	0
11.4	-94.8072	-94.4413	0
11.45	-95.2355	-94.8656	0
11.5	-95.6637	-95.29	0
11.55	-96.0919	-95.7144	0
11.6	-96.5201	-96.1387	0
11.65	-96.9484	-96.5631	0
11.7	-97.3766	-96.9875	0
11.75	-97.8048	-97.4118	0
11.8	-98.233	-97.8362	0
11.85	-98.6613	-98.2606	0
11.9	-99.0895	-98.685	0
11.95	-99.5177	-99.1093	0
12	-99.9459	-99.5337	0
12.05	-100.374	-99.9581	0
12.1	-100.802	-100.382	0
12.15	-101.231	-100.807	0
12.2	-101.659	-101.231	0
12.25	-102.087	-101.656	0
12.3	-102.515	-102.08	0
12.35	-102.943	-102.504	0
12.4	-103.372	-102.929	0
12.45	-103.8	-103.353	0
12.5	-104.228	-103.777	0
12.55	-104.656	-104.202	0
12.6	-105.085	-104.626	0
12.65	-105.513	-105.05	0
12.7	-105.941	-105.475	0
12.75	-106.369	-105.899	0
12.8	-106.797	-106.324	0
12.85	-107.226	-106.748	0
12.9	-107.654	-107.172	0
12.95	-108.082	-107.597	0
13	-108.51	-108.021	0
13.05	-108.939	-108.445	0
13.1	-109.367	-108.87	0
13.15	-109.795	-109.294	0
13.2	-110.223	-109.719	0
13.25	-110.651	-110.143	0
13.3	-111.08	-110.567	0
13.35	-111.508	-110.992	0
13.4	-111.936	-111.416	0
13.45	-112.364	-111.84	0
13.5	-112.793	-112.265	0
13.55	-113.221	-112.689	0
13.6	-113.649	-113.113	0
13.65	-114.077	-113.538	0
13.7	-114.505	-113.962	0
13.75	-114.934	-114.387	0
13.8	-115.362	-114.811	0
13.85	-115.79	-115.235	0
13.9	-116.218	-115.66	0
13.95	-116.647	-116.084	0
14	-117.075	-116.508	0
14.05	-117.503	-116.933	0
14.1	-117.931	-117.357	0
14.15	-118.359	-117.781	0
14.2	-118.788	-118.206	0
14.25	-119.216	-118.63	0
14.3	-119.644	-119.055	0
14.35	-120.072	-119.479	0
14.4	-120.5	-119.903	0
14.45	-120.929	-120.328	0
14.5	-121.357	-120.752	0
14.55	-121.785	-121.176	0
14.6	-122.213	-121.601	0
14.65	-122.642	-122.025	0
14.7	-123.07	-122.449	0
14.75	-123.498	-122.874	0
14.8	-123.926	-123.298	0
14.85	-124.354	-123.723	0
14.9	-124.783	-124.147	0
14.95	-125.211	-124.571	0
15	-125.639	-124.996	0
15.05	-126.067	-125.42	0
15.1	-126.495	-125.844	0
15.15	-126.924	-126.269	0
15.2	-127.352	-126.693	0
