0	1	0	0
0.005	0.999507	0.005	0
0.01	0.999008	0.00999752	0
0.015	0.998503	0.0149925	0
0.02	0.997994	0.019985	0
0.025	0.997479	0.0249749	0
0.03	0.996959	0.0299621	0
0.035	0.996433	0.0349468	0
0.04	0.995902	0.0399288	0
0.045	0.995366	0.0449081	0
0.05	0.994825	0.0498847	0
0.055	0.994279	0.0548585	0
0.06	0.993728	0.0598296	0
0.065	0.993171	0.0647979	0
0.07	0.992609	0.0697634	0
0.075	0.992043	0.074726	0
0.08	0.991471	0.0796857	0
0.085	0.990895	0.0846426	0
0.09	0.990313	0.0895965	0
0.095	0.989727	0.0945475	0
0.1	0.989136	0.0994955	0
0.105	0.98854	0.104441	0
0.11	0.987939	0.109383	0
0.115	0.987333	0.114322	0
0.12	0.986723	0.119258	0
0.125	0.986108	0.12419	0
0.13	0.985488	0.12912	0
0.135	0.984864	0.134047	0
0.14	0.984235	0.13897	0
0.145	0.983601	0.143891	0
0.15	0.982963	0.148808	0
0.155	0.982321	0.153722	0
0.16	0.981674	0.158633	0
0.165	0.981023	0.163541	0
0.17	0.980367	0.168445	0
0.175	0.979707	0.173346	0
0.18	0.979043	0.178244	0
0.185	0.978374	0.183139	0
0.19	0.977701	0.18803	0
0.195	0.977024	0.192918	0
0.2	0.976343	0.197802	0
0.205	0.975658	0.202684	0
0.21	0.974969	0.207562	0
0.215	0.974275	0.212437	0
0.22	0.973578	0.217308	0
0.225	0.972877	0.222176	0
0.23	0.972171	0.22704	0
0.235	0.971462	0.231901	0
0.24	0.970749	0.236759	0
0.245	0.970032	0.241613	0
0.25	0.969312	0.246464	0
0.255	0.968588	0.251312	0
0.26	0.96786	0.256156	0
0.265	0.967128	0.260997	0
0.27	0.966393	0.265834	0
0.275	0.965654	0.270668	0
0.28	0.964912	0.275498	0
0.285	0.964166	0.280325	0
0.29	0.963416	0.285148	0
0.295	0.962663	0.289968	0
0.3	0.961907	0.294784	0
0.305	0.961148	0.299597	0
0.31	0.960385	0.304407	0
0.315	0.959619	0.309213	0
0.32	0.958849	0.314015	0
0.325	0.958077	0.318815	0
0.33	0.957301	0.32361	0
0.335	0.956522	0.328402	0
0.34	0.95574	0.333191	0
0.345	0.954955	0.337976	0
0.35	0.954167	0.342758	0
0.355	0.953376	0.347536	0
0.36	0.952581	0.352311	0
0.365	0.951784	0.357082	0
0.37	0.950985	0.36185	0
0.375	0.950182	0.366614	0
0.38	0.949376	0.371375	0
0.385	0.948568	0.376133	0
0.39	0.947757	0.380887	0
0.395	0.946943	0.385638	0
0.4	0.946126	0.390385	0
0.405	0.945307	0.395129	0
0.41	0.944485	0.399869	0
0.415	0.943661	0.404606	0
0.42	0.942834	0.409339	0
0.425	0.942005	0.414069	0
0.43	0.941173	0.418796	0
0.435	0.940338	0.423519	0
0.44	0.939502	0.428239	0
0.445	0.938662	0.432956	0
0.45	0.937821	0.437669	0
0.455	0.936977	0.442379	0
0.46	0.936131	0.447086	0
0.465	0.935282	0.451789	0
0.47	0.934432	0.456489	0
0.475	0.933579	0.461185	0
0.48	0.932724	0.465878	0
0.485	0.931867	0.470568	0
0.49	0.931007	0.475255	0
0.495	0.930146	0.479938	0
0.5	0.929282	0.484618	0
0.505	0.928417	0.489295	0
0.51	0.927549	0.493969	0
0.515	0.92668	0.498639	0
0.52	0.925808	0.503306	0
0.525	0.924935	0.50797	0
0.53	0.92406	0.512631	0
0.535	0.923183	0.517288	0
0.54	0.922304	0.521942	0
0.545	0.921423	0.526594	0
0.55	0.92054	0.531242	0
0.555	0.919656	0.535886	0
0.56	0.91877	0.540528	0
0.565	0.917882	0.545167	0
0.57	0.916992	0.549802	0
0.575	0.916101	0.554435	0
0.58	0.915208	0.559064	0
0.585	0.914314	0.56369	0
0.59	0.913418	0.568314	0
0.595	0.91252	0.572934	0
0.6	0.911621	0.577551	0
0.605	0.91072	0.582165	0
0.61	0.909818	0.586776	0
0.615	0.908914	0.591385	0
0.62	0.908009	0.59599	0
0.625	0.907102	0.600592	0
0.63	0.906194	0.605191	0
0.635	0.905285	0.609788	0
0.64	0.904374	0.614381	0
0.645	0.903461	0.618972	0
0.65	0.902548	0.62356	0
0.655	0.901633	0.628145	0
0.66	0.900716	0.632726	0
0.665	0.899799	0.637306	0
0.67	0.89888	0.641882	0
0.675	0.89796	0.646455	0
0.68	0.897039	0.651026	0
0.685	0.896116	0.655594	0
0.69	0.895192	0.660159	0
0.695	0.894267	0.664722	0
0.7	0.893341	0.669281	0
0.705	0.892414	0.673838	0
0.71	0.891486	0.678392	0
0.715	0.890556	0.682944	0
0.72	0.889625	0.687493	0
0.725	0.888694	0.692039	0
0.73	0.887761	0.696582	0
0.735	0.886827	0.701123	0
0.74	0.885892	0.705662	0
0.745	0.884956	0.710197	0
0.75	0.884019	0.71473	0
0.755	0.883081	0.719261	0
0.76	0.882143	0.723788	0
0.765	0.881203	0.728314	0
0.77	0.880262	0.732837	0
0.775	0.87932	0.737357	0
0.78	0.878377	0.741874	0
0.785	0.877434	0.74639	0
0.79	0.876489	0.750902	0
0.795	0.875544	0.755413	0
0.8	0.874597	0.75992	0
0.805	0.87365	0.764426	0
0.81	0.872702	0.768929	0
0.815	0.871753	0.773429	0
0.82	0.870803	0.777927	0
0.825	0.869853	0.782423	0
0.83	0.868901	0.786916	0
0.835	0.867949	0.791407	0
0.84	0.866996	0.795895	0
0.845	0.866043	0.800382	0
0.85	0.865088	0.804866	0
0.855	0.864133	0.809347	0
0.86	0.863177	0.813826	0
0.865	0.86222	0.818303	0
0.87	0.861262	0.822778	0
0.875	0.860304	0.827251	0
0.88	0.859345	0.831721	0
0.885	0.858386	0.836189	0
0.89	0.857425	0.840654	0
0.895	0.856464	0.845118	0
0.9	0.855503	0.849579	0
0.905	0.85454	0.854038	0
0.91	0.853577	0.858495	0
0.915	0.852613	0.86295	0
0.92	0.851649	0.867403	0
0.925	0.850684	0.871853	0
0.93	0.849719	0.876301	0
0.935	0.848752	0.880748	0
0.94	0.847786	0.885192	0
0.945	0.846818	0.889634	0
0.95	0.84585	0.894074	0
0.955	0.844882	0.898512	0
0.96	0.843912	0.902947	0
0.965	0.842943	0.907381	0
0.97	0.841972	0.911813	0
0.975	0.841001	0.916243	0
0.98	0.84003	0.92067	0
0.985	0.839058	0.925096	0
0.99	0.838085	0.92952	0
0.995	0.837112	0.933941	0
1	0.836139	0.938361	0
1.005	0.835165	0.942779	0
1.01	0.83419	0.947195	0
